5517,158D,D,LPD JAIL,Lima Police Corrections,Corrections,Allen County 02,2
5518,158E,D,02OPS3,Common  Operations 3,Interop,Allen County 02,2
5520,1590,DE,02 ENC1,Operations  encrypted,Multi-Tac,Allen County 02,2
5521,1591,D,02WEST,Fire West  DispatchOperations,Fire Dispatch,Allen County 02,2
5523,1593,D,LFD TAC,Lima Fire Tactical,Fire-Tac,Allen County 02,2
5530,159A,D,02OPS4,Common  Operations 4,Interop,Allen County 02,2
5532,159C,D,02SHWTWP FD,Shawnee Twp Fire,Fire Dispatch,Allen County 02,2
5534,159E,D,02OPS5,Common  Operations 5,Interop,Allen County 02,2
5536,15A0,D,SPENCER EMS,Spencerville EMS,EMS Dispatch,Allen County 02,2
5538,15A2,D,02SHWTWP PD,Shawnee Twp Police,Law Dispatch,Allen County 02,2
5542,15A6,D,SC02EMER,Countywide School Emergency ,Emergency Ops,Allen County 02,2
6002,1772,D,03ASPDSP,Ashland City Police Dispatch,Law Dispatch,Ashland County 03,2
6015,177F,D,AFD0301,Ashland City Fire Dispatch,Fire Dispatch,Ashland County 03,2
6501,1965,D,EM04008,Pymatuning Ambulance Service,EMS-Tac,Ashtabula County 04,2
6502,1966,D,FD04WRT,Water Rescue Team,Fire-Tac,Ashtabula County 04,2
6503,1967,D,FD04DSP,Fire Dispatch,Fire Dispatch,Ashtabula County 04,2
6505,1969,D,AD04008,Pymatuning Ambulance Service Admin,EMS-Talk,Ashtabula County 04,2
6506,196A,D,PD04DISP,Village Police Dispatch,Law Dispatch,Ashtabula County 04,2
6507,196B,D,FD04TAC1,Fire Tactical 1,Fire-Tac,Ashtabula County 04,2
6508,196C,D,NKNGPD,North Kingsville Police Dispatch,Law Dispatch,Ashtabula County 04,2
6509,196D,D,EM04010,South Central Ambulance District operations,EMS-Tac,Ashtabula County 04,2
6511,196F,D,FD04TAC2,Fire Tactical 2,Fire-Tac,Ashtabula County 04,2
6513,1971,D,AD04010,South Central Ambulance District Admin,EMS-Talk,Ashtabula County 04,2
6515,1973,D,FD04TAC3,Fire Tactical 3,Fire-Tac,Ashtabula County 04,2
6517,1975,D,EM04012,Jefferson Emergency Rescue District operations,EMS-Tac,Ashtabula County 04,2
6518,1976,D,EM04006,Northwest Ambulance District operations,EMS-Tac,Ashtabula County 04,2
6520,1978,D,FD04TAC4,Fire Tactical 4,Fire-Tac,Ashtabula County 04,2
6521,1979,D,AD04012,Jefferson Emergency Rescue District Admin,EMS-Talk,Ashtabula County 04,2
6522,197A,D,AD04006,Northwest Ambulance District Admin,EMS-Talk,Ashtabula County 04,2
6524,197C,D,FD04TAC5,Fire Tactical 5,Fire-Tac,Ashtabula County 04,2
6526,197E,D,FD04TAC6,Fire Tactical 6,Fire-Tac,Ashtabula County 04,2
6527,197F,D,EMS04TC1,EMS Tactical 1,EMS-Tac,Ashtabula County 04,2
6528,1980,D,04ORVILG,Orwell Village,Interop,Ashtabula County 04,2
6529,1981,D,GOTL FD,Geneva on the Lake FD,Fire-Tac,Ashtabula County 04,2
6530,1982,D,WTWPFD,Windsor Twp FD,Fire-Tac,Ashtabula County 04,2
6531,1983,D,GENEVAPD,Geneva Police Dispatch,Law Dispatch,Ashtabula County 04,2
6533,1985,D,GOTL PS,Geneva on the Lake Public Safety,Interop,Ashtabula County 04,2
7000,1B58,DE,ATHNSD,TriCounty Career Center  Daily operations,Schools,Athens County 05,2
7001,1B59,D,NLSNVL FIRE,Nelsonville Fire Dispatch,Fire Dispatch,Athens County 05,2
7002,1B5A,DE,ATHNSDA,TriCounty Career Center  Alternate,Schools,Athens County 05,2
7007,1B5F,D,ATHENS FD,Athens City Fire Dispatch,Fire Dispatch,Athens County 05,2
7008,1B60,D,HAPCAP 1,HockingAthensPerry Community Action Program Ch1,Transportation,Athens County 05,2
7014,1B66,D,HAPCAP 2,HockingAthensPerry Community Action Program Ch2,Transportation,Athens County 05,2
7018,1B6A,D,05EMSDISP,Athens County EMS Dispatch,EMS Dispatch,Athens County 05,2
7019,1B6B,D,ALBANY PD,Albany Police,Law Dispatch,Athens County 05,2
7020,1B6C,D,ATHENS PD,Athens City Police,Law Dispatch,Athens County 05,2
7022,1B6E,D,NLSNVL PD,Nelsonville Police Dispatch,Law Dispatch,Athens County 05,2
7025,1B71,D,HOCK COLG PD,Hocking Collage Police Nelsonville,Law Dispatch,Athens County 05,2
7026,1B72,D,OUATHPD DSP,Ohio University Police,Law Dispatch,Athens County 05,2
7035,1B7B,D,OUATHPD TAC,Ohio University Polic Tac,Law Tac,Athens County 05,2
7521,1D61,D,PD06DISP,Rural Police Dispatch,Law Dispatch,Auglaize County 06,2
8007,1F47,D,SUNHTS BUP,Sunset Heights VFD backup,Fire-Tac,Belmont County 07,2
8044,1F6C,D,SHDYSD BUP,Shadyside VFD backup,Fire-Tac,Belmont County 07,2
8500,2134,D,CMD081,County Command 1,Multi-Talk,Brown County 08,2
8501,2135,D,FD08DISP,Fire Dispatch,Fire Dispatch,Brown County 08,2
8503,2137,D,ABE08,Aberdeen Police Local,Law Talk,Brown County 08,2
8504,2138,D,CMD082,County Command 2,Multi-Talk,Brown County 08,2
8505,2139,D,FG081,County Fireground 1,Fire-Tac,Brown County 08,2
8506,213A,D,PD08TC1,County Police Tac 1,Law Tac,Brown County 08,2
8508,213C,D,CMD083,County Command 3,Multi-Talk,Brown County 08,2
8509,213D,D,FG082,County Fireground 2,Fire-Tac,Brown County 08,2
8511,213F,D,GEO08,Georgetown Police Local,Law Talk,Brown County 08,2
8512,2140,D,CO08OPS,County Operations,Multi-Talk,Brown County 08,2
8513,2141,D,FD08OPS,County Fire Operations,Fire-Talk,Brown County 08,2
8517,2145,D,SO08DISP,Sheriff Dispatch,Law Dispatch,Brown County 08,2
8522,214A,D,LAKWYN,Lake Waynoka Rangers Local,Law Talk,Brown County 08,2
8543,215F,D,ENG08,County Engineer,Public Works,Brown County 08,2
8547,2163,D,FG083,County Fireground 3,Fire-Tac,Brown County 08,2
8552,2168,D,FG084,County Fireground 4,Fire-Tac,Brown County 08,2
9000,2328,D,09 HELP,Emergency Calling to COM PSAPs,Emergency Ops,Butler County 09 Common,2
9001,2329,D,09 Event 01,Event 01,Interop,Butler County 09 Common,2
9002,232A,D,09 Event 02,Event 02,Interop,Butler County 09 Common,2
9003,232B,D,09 Event 03,Event 03,Interop,Butler County 09 Common,2
9004,232C,D,09 Event 04,Event 04,Interop,Butler County 09 Common,2
9005,232D,D,09 MA  05,Mutual Aid 05,Interop,Butler County 09 Common,2
9006,232E,D,09 MA  06,Mutual Aid 06,Interop,Butler County 09 Common,2
9007,232F,D,09 MA  07,Mutual Aid 07,Interop,Butler County 09 Common,2
9008,2330,D,09 MA  08,Mutual Aid 08,Interop,Butler County 09 Common,2
9009,2331,D,09 MA  09,Mutual Aid 09,Interop,Butler County 09 Common,2
9010,2332,D,09 MA  10,Mutual Aid 10,Interop,Butler County 09 Common,2
9011,2333,D,09 MA  11,Mutual Aid 11,Interop,Butler County 09 Common,2
9012,2334,D,09 MA  12,Mutual Aid 12,Interop,Butler County 09 Common,2
9013,2335,D,09 MA  13,Mutual Aid 13,Interop,Butler County 09 Common,2
9014,2336,D,09 MA  14,Mutual Aid 14,Interop,Butler County 09 Common,2
9015,2337,D,09 MA  15,Mutual Aid 15,Interop,Butler County 09 Common,2
9016,2338,D,09 MA  16,Mutual Aid 16,Interop,Butler County 09 Common,2
9017,2339,D,09 ODNR,County ODNR Interop,Interop,Butler County 09 Common,2
9018,233A,D,09 IPSAP,Countywide Access Point,Emergency Ops,Butler County 09 Common,2
9020,233C,D,09 CALL,Calling Countywide to Dispatch Centers,Interop,Butler County 09 Common,2
9021,233D,D,09 TALK,Talk Countywide to dispatch centers,Multi-Dispatch,Butler County 09 Common,2
9025,2341,DE,09 TAC 05,Emergency Services Tac 05,Multi-Tac,Butler County 09 Law,2
9026,2342,DE,09 TAC 06,Emergency Services Tac 06,Multi-Tac,Butler County 09 Law,2
9027,2343,DE,09 TAC 07,Emergency Services Tac 07,Multi-Tac,Butler County 09 Law,2
9028,2344,DE,09 TAC 08,Emergency Services Tac 08,Multi-Tac,Butler County 09 Law,2
9029,2345,DE,09 TAC 09,Emergency Services Tac 09,Multi-Tac,Butler County 09 Law,2
9030,2346,DE,09 TAC 10,Emergency Services Tac 10,Multi-Tac,Butler County 09 Law,2
9031,2347,DE,09 TAC 11,Emergency Services Tac 11,Multi-Tac,Butler County 09 Law,2
9032,2348,DE,09 TAC 12,Emergency Services Tac 12,Multi-Tac,Butler County 09 Law,2
9033,2349,DE,09 TAC 13,Emergency Services Tac 13,Multi-Tac,Butler County 09 Law,2
9034,234A,DE,09 TAC 14,Emergency Services Tac 14,Multi-Tac,Butler County 09 Law,2
9035,234B,DE,09 TAC 15,Emergency Services Tac 15,Multi-Tac,Butler County 09 Law,2
9036,234C,DE,09 TAC 16,Emergency Services Tac 16,Multi-Tac,Butler County 09 Law,2
9037,234D,DE,09 GSC MAIN,Court Security Main,Corrections,Butler County 09 Law,2
9038,234E,DE,09 GSC 06,Court Security OPS 6,Corrections,Butler County 09 Law,2
9040,2350,D,09 LE INFO,Law Info  All County Broadcast,Law Dispatch,Butler County 09 Law,2
9041,2351,DE,09 JAIL Main,County Jail Primary,Corrections,Butler County 09 Law,2
9042,2352,DE,09 JAIL Ops,County Jail Operations,Corrections,Butler County 09 Law,2
9044,2354,D,09 JAIL Call,County Jail Calling,Corrections,Butler County 09 Law,2
9045,2355,DE,09 LAW 05,Law Enforcement Tac 05,Law Tac,Butler County 09 Law,2
9046,2356,DE,09 LAW 06,Law Enforcement Tac 06,Law Tac,Butler County 09 Law,2
9047,2357,DE,09 LAW 07,Law Enforcement Tac 07,Law Tac,Butler County 09 Law,2
9048,2358,DE,09 LAW 08,Law Enforcement Tac 08,Law Tac,Butler County 09 Law,2
9049,2359,DE,09 LAW 09,Law Enforcement Tac 09,Law Tac,Butler County 09 Law,2
9050,235A,DE,09 LAW 10,Law Enforcement Tac 10,Law Tac,Butler County 09 Law,2
9051,235B,DE,09 LAW 11,Law Enforcement Tac 11,Law Tac,Butler County 09 Law,2
9052,235C,DE,09 LAW 12,Law Enforcement Tac 12,Law Tac,Butler County 09 Law,2
9053,235D,DE,09 LAW 13,Law Enforcement Tac 13,Law Tac,Butler County 09 Law,2
9054,235E,DE,09 LAW 14,Law Enforcement Tac 14,Law Tac,Butler County 09 Law,2
9055,235F,DE,09 LAW 15,Law Enforcement Tac 15,Law Tac,Butler County 09 Law,2
9056,2360,DE,09 LAW 16,Law Enforcement Tac 16,Law Tac,Butler County 09 Law,2
9057,2361,D,09 BRICS 1,BRICS Radio Technicians to Comm 9,Multi-Talk,Butler County 09 Local GovernmentPublic Works ,2
9058,2362,DE,09 BRICS 2,BRICS  Radio Technicians 2,Multi-Talk,Butler County 09 Local GovernmentPublic Works ,2
9060,2364,D,09 FD INFO,Fire Info  All County Broadcast,Fire Dispatch,Butler County 09 FireEMSHospitals,2
9065,2369,D,09 FIRE 05,Fireground 5,Fire-Tac,Butler County 09 FireEMSHospitals,2
9066,236A,D,09 FIRE 06,Fireground 6,Fire-Tac,Butler County 09 FireEMSHospitals,2
9067,236B,D,09 FIRE 07,Fireground 7,Fire-Tac,Butler County 09 FireEMSHospitals,2
9068,236C,D,09 FIRE 08,Fireground 8,Fire-Tac,Butler County 09 FireEMSHospitals,2
9069,236D,D,09 FIRE 09,Fireground 9,Fire-Tac,Butler County 09 FireEMSHospitals,2
9070,236E,D,09 FIRE 10,Fireground 10,Fire-Tac,Butler County 09 FireEMSHospitals,2
9071,236F,D,09 FIRE 11,Fireground 11,Fire-Tac,Butler County 09 FireEMSHospitals,2
9072,2370,D,09 FIRE 12,Fireground 12,Fire-Tac,Butler County 09 FireEMSHospitals,2
9073,2371,D,09 FIRE 13,Fireground 13,Fire-Tac,Butler County 09 FireEMSHospitals,2
9074,2372,D,09 FIRE 14,Fireground 14,Fire-Tac,Butler County 09 FireEMSHospitals,2
9075,2373,D,09 FIRE 15,Fireground 15,Fire-Tac,Butler County 09 FireEMSHospitals,2
9076,2374,D,09 FIRE 16,Fireground 16,Fire-Tac,Butler County 09 FireEMSHospitals,2
9077,2375,D,09 EMA 5,Emergency Management 5,Emergency Ops,Butler County 09 Local GovernmentPublic Works ,2
9078,2376,DE,09 EMA 6,Emergency Management 6,Emergency Ops,Butler County 09 Local GovernmentPublic Works ,2
9079,2377,D,099 DELTA,Law Enforcement Admin Unit Dispatch,Law Dispatch,Butler County 09 Law,2
9081,2379,D,09 ER TALK,ER Talk,Hospital,Butler County 09 FireEMSHospitals,2
9082,237A,D,09 ATRIUM,Atrium Medical Center  Middletown,Hospital,Butler County 09 FireEMSHospitals,2
9083,237B,D,09 BETH BC,Bethesda Butler,Hospital,Butler County 09 FireEMSHospitals,2
9084,237C,D,09 FRT HAM,Fort Hamilton Hospital,Hospital,Butler County 09 FireEMSHospitals,2
9085,237D,D,09 LIB CHLD,Liberty Childrens,Hospital,Butler County 09 FireEMSHospitals,2
9086,237E,D,09 MERCY,Mercy Hospital Fairfield,Hospital,Butler County 09 FireEMSHospitals,2
9087,237F,D,09 McHYDE,McCulloghHyde Hospital Oxford,Hospital,Butler County 09 FireEMSHospitals,2
9088,2380,D,09 WCHOSP,West Chester Hospital,Hospital,Butler County 09 FireEMSHospitals,2
9089,2381,D,09 CHRIST,The Christ Hospital Medical Center Liberty Twp,Hospital,Butler County 09 FireEMSHospitals,2
9090,2382,D,09 KETTERING,EMS units to Kettering Med Center ER,Hospital,Butler County 09 FireEMSHospitals,2
9091,2383,D,09 HOSP 11,Hospital Common 11,Hospital,Butler County 09 FireEMSHospitals,2
9092,2384,D,HSR 3MCI,Homeland Security Region 3  Mass Casualty Incident,Hospital,Butler County 09 FireEMSHospitals,2
9093,2385,D,HSR 6MCI,Homeland Security Region 6  Mass Casualty Incident,Hospital,Butler County 09 FireEMSHospitals,2
9094,2386,DE,09 ER SEC,All Hospitals and EMS Units Encrypted,Hospital,Butler County 09 FireEMSHospitals,2
9095,2387,D,09 ER ANNC,All Hospitals and EMS Units,Hospital,Butler County 09 FireEMSHospitals,2
9101,238D,D,09 FD 10,Oxford Fire Alerting,Fire Dispatch,Butler County 09 FireEMSHospitals,2
9102,238E,D,09 FD 20,Hamilton Fire Alerting,Fire Dispatch,Butler County 09 FireEMSHospitals,2
9103,238F,D,09 FD 30,Fairfield City Fire Alerting,Fire Dispatch,Butler County 09 FireEMSHospitals,2
9104,2390,D,09 FD 40,College Corner Fire Alerting,Fire Dispatch,Butler County 09 FireEMSHospitals,2
9105,2391,D,09 FD 50,Trenton Fire Alerting,Fire Dispatch,Butler County 09 FireEMSHospitals,2
9106,2392,D,09 FD 60,Monroe Fire Alerting,Fire Dispatch,Butler County 09 FireEMSHospitals,2
9107,2393,D,09 FD 70,West Chester Twp Fire Alerting,Fire Dispatch,Butler County 09 FireEMSHospitals,2
9108,2394,D,09 FD 80,Middletown Fire Alerting,Fire Dispatch,Butler County 09 FireEMSHospitals,2
9110,2396,D,09 FD 100,Ross Twp Fire Alerting,Fire Dispatch,Butler County 09 FireEMSHospitals,2
9111,2397,D,09 FD 110,Liberty Twp  Fire Alerting,Fire Dispatch,Butler County 09 FireEMSHospitals,2
9112,2398,D,09 FD 120,Wayne Twp  Fire Alerting,Fire Dispatch,Butler County 09 FireEMSHospitals,2
9113,2399,D,09 FD 130,Reily Twp  Fire Alerting,Fire Dispatch,Butler County 09 FireEMSHospitals,2
9114,239A,D,09 FD 140,Morgan Twp  Fire Alerting,Fire Dispatch,Butler County 09 FireEMSHospitals,2
9115,239B,D,09 FD 150,Madison Twp  Fire Alerting,Fire Dispatch,Butler County 09 FireEMSHospitals,2
9116,239C,D,09 FD 160,Milford Twp  Fire Alerting,Fire Dispatch,Butler County 09 FireEMSHospitals,2
9117,239D,D,09 FD 170,Seven Mile Village Fire Alerting,Fire Dispatch,Butler County 09 FireEMSHospitals,2
9118,239E,D,09 FD 180,Hanover Twp  Fire Alerting,Fire Dispatch,Butler County 09 FireEMSHospitals,2
9119,239F,D,09 FD 190,Somerville Fire Fire Alerting,Fire Dispatch,Butler County 09 FireEMSHospitals,2
9120,23A0,D,09 FD 200,St Clair Twp  Fire Alerting,Fire Dispatch,Butler County 09 FireEMSHospitals,2
9121,23A1,D,09 FD 210,Fairfield Twp  Fire Alerting,Fire Dispatch,Butler County 09 FireEMSHospitals,2
9122,23A2,D,09 FD 220,New Miami Fire Alerting,Fire Dispatch,Butler County 09 FireEMSHospitals,2
9123,23A3,D,09 FD 230,St Clair Twp EMS Alerting,EMS Dispatch,Butler County 09 FireEMSHospitals,2
9124,23A4,DE,09TRN TCTL,Training Tactical,Multi-Tac,Butler County 09 Common,2
9125,23A5,DE,09TRN TCT2,Training Tactical 2,Multi-Tac,Butler County 09 Common,2
9126,23A6,DE,09TRN TCT3,Training Tactical 3,Multi-Tac,Butler County 09 Common,2
9127,23A7,DE,09TRN REV4,Training Revert 4,Multi-Tac,Butler County 09 Common,2
9128,23A8,DE,09TRN REV5,Training Revert 5,Multi-Tac,Butler County 09 Common,2
9129,23A9,DE,09TRN HOTT,Training Hot Mic,Multi-Tac,Butler County 09 Common,2
9130,23AA,D,099 BRAVO,County Fire Dispatch BRAVO Hamilton FD,Fire Dispatch,Butler County 09 FireEMSHospitals,2
9131,23AB,D,091F Main,Oxford Fire Dispatch,Fire Dispatch,Butler County 09 FireEMSHospitals,2
9132,23AC,DE,09TRN HOTR,Training Hot Mic Revert,Multi-Tac,Butler County 09 Common,2
9133,23AD,D,093F Main,Fairfield City Fire Dispatch,Fire Dispatch,Butler County 09 FireEMSHospitals,2
9135,23AF,D,095F Main,Trenton Fire Dispatch,Fire Dispatch,Butler County 09 FireEMSHospitals,2
9136,23B0,D,096F Main,Monroe Fire Dispatch,Fire Dispatch,Butler County 09 FireEMSHospitals,2
9137,23B1,D,097F Main,West Chester Fire Dispatch,Fire Dispatch,Butler County 09 FireEMSHospitals,2
9138,23B2,D,098F Main,Middletown Fire Dispatch,Fire Dispatch,Butler County 09 FireEMSHospitals,2
9139,23B3,D,099 ALPHA,County Fire ALPHA,Fire Dispatch,Butler County 09 FireEMSHospitals,2
9149,23BD,D,09 FD DISP,Fire Dispatch,Fire Dispatch,Butler County 09 FireEMSHospitals,2
9159,23C7,D,09 FD OPS 3,County FireEMS Tactical,EMS-Tac,Butler County 09 FireEMSHospitals,2
9161,23C9,DE,091P Ops 4,Oxford PDFD Ops 4,Law Tac,Butler County 09 Law,2
9163,23CB,DE,093P Ops 4,Fairfield City PDFD Ops 4,Law Tac,Butler County 09 Law,2
9165,23CD,DE,095P Ops 4,Trenton PDFD Ops 4,Law Tac,Butler County 09 Law,2
9166,23CE,DE,096P Ops 4,Monroe PDFD Ops 4,Law Tac,Butler County 09 Law,2
9167,23CF,DE,097P Ops 4,West Chester PDFD Ops 4,Law Tac,Butler County 09 Law,2
9168,23D0,DE,098P Ops 4,Middletown PDFD Ops 4,Law Tac,Butler County 09 Law,2
9169,23D1,DE,09 SO WIDE,Sheriff Wide,Law Tac,Butler County 09 Law,2
9170,23D2,D,099 TANGO,County Dispatch TANGO Hamilton PD,Law Dispatch,Butler County 09 Law,2
9172,23D4,D,091L Main,Oxford Police Dispatch,Deprecated,Butler County 09 Law,2
9173,23D5,D,093L Main,Fairfield City Police Dispatch,Law Dispatch,Butler County 09 Law,2
9174,23D6,D,094L Main,Miami University Police Dispatch,Law Dispatch,Butler County 09 Law,2
9175,23D7,D,095L Main,Trenton Police Dispatch,Law Dispatch,Butler County 09 Law,2
9176,23D8,D,096L Main,Monroe Police Dispatch,Law Dispatch,Butler County 09 Law,2
9177,23D9,D,097L Main,West Chester Police Dispatch,Law Dispatch,Butler County 09 Law,2
9178,23DA,D,098L Main,Middletown Police Dispatch,Law Dispatch,Butler County 09 Law,2
9179,23DB,D,099 ZULU,County Dispatch ZULU Road Patrols,Law Dispatch,Butler County 09 Law,2
9180,23DC,D,099 ECHO,County Dispatch ECHO Oxford PDOxford Twp PD,Law Dispatch,Butler County 09 Law,2
9181,23DD,DE,091L Ops 2,Oxford Ops 2,Law Tac,Butler County 09 Law,2
9183,23DF,DE,093L Ops 2,Fairfield City Ops 2,Law Tac,Butler County 09 Law,2
9184,23E0,DE,094L Ops 2,Miami U Ops 2,Law Tac,Butler County 09 Law,2
9185,23E1,DE,095L Ops  2,Trenton Ops 2,Law Tac,Butler County 09 Law,2
9186,23E2,DE,096L Ops 2,Monroe Ops 2,Law Tac,Butler County 09 Law,2
9187,23E3,DE,097L Ops 2,West Chester Ops 2,Law Tac,Butler County 09 Law,2
9188,23E4,DE,098L Ops 2,Middletown Ops 2,Law Tac,Butler County 09 Law,2
9189,23E5,DE,099 DESK,County Wide Police Desk,Law Tac,Butler County 09 Law,2
9191,23E7,DE,091L Ops 3,Oxford Ops 3,Law Tac,Butler County 09 Law,2
9193,23E9,DE,093L Ops 3,Fairfield City Ops 3,Law Tac,Butler County 09 Law,2
9194,23EA,DE,094L Ops 3,Miami U Ops 3,Law Tac,Butler County 09 Law,2
9195,23EB,DE,095L Ops 3,Trenton Ops 3,Law Tac,Butler County 09 Law,2
9196,23EC,DE,096L Ops 3,Monroe Ops 3,Law Tac,Butler County 09 Law,2
9197,23ED,DE,097L Ops 3,West Chester Ops 3,Law Tac,Butler County 09 Law,2
9198,23EE,DE,098L Ops 3,Middletown Ops 3 ,Law Tac,Butler County 09 Law,2
9199,23EF,DE,099 INQUIRY,County Inquiry,Law Tac,Butler County 09 Law,2
9210,23FA,D,09SD FAIRFLD,Fairfield City Schools Emergency,Emergency Ops,Butler County 09 Law,2
9211,23FB,D,09SD HAMLTN,Hamilton City Schools Emergency,Emergency Ops,Butler County 09 Law,2
9212,23FC,D,09SD LAKOTA,Lakota Local Schools Emergency,Emergency Ops,Butler County 09 Law,2
9213,23FD,D,09SD MADISON,Madison Local Schools Emergency,Emergency Ops,Butler County 09 Law,2
9214,23FE,D,09SD MIDLTWN,Middletown City Schools Emergency,Emergency Ops,Butler County 09 Law,2
9215,23FF,D,09SD MONROE,Monroe Local Schools Emergency,Emergency Ops,Butler County 09 Law,2
9216,2400,D,09SD NEW MIA,New Miami Local Schools Emergency,Emergency Ops,Butler County 09 Law,2
9217,2401,D,09SD ROSS,Ross Local Schools Emergency,Emergency Ops,Butler County 09 Law,2
9218,2402,D,09SD CLG CRN,College Corner Local Schools Emergency,Emergency Ops,Butler County 09 Law,2
9219,2403,D,09SD BTLR TE,Butler Tech School Emergency,Emergency Ops,Butler County 09 Law,2
9220,2404,D,09SD TALAWND,Talawanda Local Schools Emergency,Emergency Ops,Butler County 09 Law,2
9229,240D,D,099 CALL,CountyVillageCityTwp DPW Units to 9COM PSAP,Interop,Butler County 09 Common,2
9232,2410,D,0931 ACB,Hamilton County AllCounty Broadcast,Interop,Butler County 09 Common,2
9251,2423,D,091 Wide,Oxford Wide,Multi-Talk,Butler County 09 Local GovernmentPublic Works ,2
9252,2424,D,092 Wide,Hamilton Wide,Multi-Talk,Butler County 09 Local GovernmentPublic Works ,2
9253,2425,D,093 Wide,Fairfield City Wide,Multi-Talk,Butler County 09 Local GovernmentPublic Works ,2
9254,2426,D,094 Wide,Miami University Wide,Multi-Talk,Butler County 09 Local GovernmentPublic Works ,2
9255,2427,D,095 Wide,Trenton Wide,Multi-Talk,Butler County 09 Local GovernmentPublic Works ,2
9256,2428,D,096 Wide,Monroe Wide,Multi-Talk,Butler County 09 Local GovernmentPublic Works ,2
9257,2429,D,097 Wide,West Chester Wide,Multi-Talk,Butler County 09 Local GovernmentPublic Works ,2
9258,242A,D,098 Wide,Middletown City Wide,Multi-Talk,Butler County 09 Local GovernmentPublic Works ,2
9259,242B,D,099 Wide,County Wide,Multi-Talk,Butler County 09 Local GovernmentPublic Works ,2
9260,242C,D,0910 Wide,Ross Twp Wide,Multi-Talk,Butler County 09 Local GovernmentPublic Works ,2
9261,242D,D,0911 Wide,Liberty Twp Wide,Multi-Talk,Butler County 09 Local GovernmentPublic Works ,2
9262,242E,D,0912 Wide,Wayne Twp Wide,Multi-Talk,Butler County 09 Local GovernmentPublic Works ,2
9263,242F,D,0913 Wide,Reily Twp Wide,Multi-Talk,Butler County 09 Local GovernmentPublic Works ,2
9264,2430,D,0914 Wide,Morgan Twp Wide,Multi-Talk,Butler County 09 Local GovernmentPublic Works ,2
9265,2431,D,0915 Wide,Madison Twp Wide,Multi-Talk,Butler County 09 Local GovernmentPublic Works ,2
9266,2432,D,0916 Wide,Milford Twp Wide,Multi-Talk,Butler County 09 Local GovernmentPublic Works ,2
9267,2433,D,0917 Wide,Seven Mile Local Wide,Multi-Talk,Butler County 09 Local GovernmentPublic Works ,2
9268,2434,D,0918 Wide,Hanover Twp Wide,Multi-Talk,Butler County 09 Local GovernmentPublic Works ,2
9269,2435,D,0919 Wide,Somerville Wide,Multi-Talk,Butler County 09 Local GovernmentPublic Works ,2
9270,2436,D,0920 Wide,St Clair TwpNew Miami Local Wide,Fire-Talk,Butler County 09 Local GovernmentPublic Works ,2
9271,2437,D,0921 Wide,Fairfield Twp Wide,Multi-Talk,Butler County 09 Local GovernmentPublic Works ,2
9272,2438,D,0922 Wide,New Miami Local Wide,Multi-Talk,Butler County 09 Local GovernmentPublic Works ,2
9275,243B,D,0925 Wide,Oxford Twp Wide,Multi-Talk,Butler County 09 Local GovernmentPublic Works ,2
9276,243C,D,0923 Wide,St Clair Twp  New Miami EMS Talk Around,Deprecated,Butler County 09 Local GovernmentPublic Works ,2
9281,2441,D,09 CORONER,County Coroner Secondary,Law Talk,Butler County 09 Law,2
